Injury_Next_Season,Agility_Score,Balance_Test_Score,Fitness_Score,Hamstring_Flexibility,Knee_Strength_Score,Low_Fitness,Nutrition_Quality_Score,Previous_Injury_Count,Reaction_Time_ms,Sleep_Hours_Per_Night,Sprint_Speed_10m_s,Stress_Level_Score,Stress_Sleep_Ratio,Warmup_Routine_Adherence,Wellness_Score
0,0.1703356702860409,0.7187049613634626,0.6766014809613139,0.2281858216553872,0.6826256698081195,0,0.12220378349389015,0.47500179654192903,0.43393767299176583,0.13930463430686868,0.564039984647736,-0.9100673465177245,-0.8273630892309165,1,0.6266876440555735
1,-0.7442896780685176,-0.2518930431129802,-0.7705374015184319,-0.495596295930281,-0.41585007764715115,1,1.4852786150241188,0.47500179654192903,1.4530811494525284,-1.218557284260104,-0.0032744942680744114,-0.6846368612778418,-0.1287493410079753,1,0.595920772151208
1,0.6035022479845612,-0.5894876068699496,-0.4870224300920485,-1.4272928162616143,-0.09420866387985706,0,0.3709764616371057,-0.41181602664020217,1.207415555974276,0.5903250728306341,0.7359186906609093,-0.573518503735052,-0.7124140881896149,1,0.728326675379468
1,-0.17730635738458206,-2.6495784402368647,-1.5403748681400182,-0.0859984404632856,-1.2373198151880473,1,-0.8901338968207063,0.47500179654192903,0.6990207128480369,-1.9391773813399216,0.6638613143307937,-1.8103249665691656,-0.8911287473729314,0,-0.14821224031393812
1,0.04461898672852883,0.009418189653475165,0.13252465952212436,1.1267085133741597,-0.847773195734684,0,-0.5710477789145119,-0.41181602664020217,-1.233265364582368,0.40071116053153305,0.09789184167119627,0.11737758726669666,-0.13069248466178135,0,-0.173124331809305
1,0.6081894346363865,-0.8359761717721997,-0.48523121808089764,-0.0547966518598177,-1.2334498172245167,0,-0.9317250248267439,-0.41181602664020217,0.8771183386752126,-0.14786734500342003,0.9080653762116454,0.05377712615409209,0.0364356275093966,1,-0.519431689144432
0,-1.0575232361124147,0.1224459453855761,-0.560297275325342,-0.5023920991589228,0.19981964218033657,0,0.5777689197932219,-0.41181602664020217,0.706901042377024,1.3594846293055978,0.3041838924126727,0.7255902801407882,-0.0398466404359684,1,0.3903856801333644
0,-0.17427433736213396,0.12377675722554804,-0.07801246655576434,-1.0314144253983668,0.9242340456968909,0,1.2380730416409824,-1.2986338498223333,-0.8767076961904703,-0.13123317267872317,1.2129190736425062,-0.3824745772521649,-0.3189637885789316,1,0.7376494987641141
0,-0.7855442544247903,0.9570023193750063,0.3258140651735916,-0.13910625704743537,1.0818645219776353,0,-0.5965729371994404,-1.2986338498223333,-0.492792762786189,-0.7366062767520576,1.6624298374188684,-0.7898970208619329,-0.4234459080506493,1,-0.11791315531706556
0,0.9535672973135584,1.938766669837207,1.5100547458100722,-0.1907873853050041,1.143103547144933,0,0.7979652137332747,-1.2986338498223333,-0.4124970701965146,0.5180691634079281,-0.8890718784023434,-0.3574762684782953,-0.5286262484559311,1,0.7750513700610089
0,1.515497063060901,1.5978704997200677,1.3015593801477958,0.3714516776842162,-0.39195377991225505,0,-0.2165463076362054,-0.41181602664020217,-0.8498642210761076,-0.8505316348929159,-0.6470303733867688,-2.094748386658157,-1.5087178406172703,1,0.7520953564188125
0,-0.08512261822657911,0.5157750264788756,0.9284330610843624,2.7602158213373222,-0.7681956486193952,0,1.392449381378675,-1.2986338498223333,-0.19483267573303098,1.3864085932130668,-0.04941735954389348,-0.8969070117731879,-1.162534937048106,1,1.6966480874107108
1,0.5283672101814161,-1.4037264366943323,-0.9832508173948096,-1.1786004768672405,-0.7888653704210484,1,-0.8649804764154543,0.47500179654192903,0.4706906929016642,-0.25063855515637934,-1.4851404319918953,0.012125949231764108,0.04591572935923327,1,-0.5053513206468825
1,0.7325609864337078,-0.39148773677119464,0.4415695860360691,1.1708960469640006,-0.5160607895697855,0,-1.3926969417955568,-1.2986338498223333,0.013972876135103986,-1.3682289255894893,0.9244757331217746,1.508565910154572,1.962671606390795,0,-2.036007251989329
1,-0.5558039220240821,-0.9924251541901962,-1.0039094226639398,-0.24182049866687377,-0.8040316870472735,1,-0.9385827271624843,-1.2986338498223333,1.426718756973911,0.44527774117096836,-0.14468148745730924,-0.5791417607807547,-0.6710729407436483,1,0.06889121063808425
0,0.630658847566136,2.3445654354845886,1.7866800854229177,1.475328101370846,0.22552597830589347,0,-0.13966387948137696,-1.2986338498223333,-0.3610368307555097,0.6300901934381105,0.7126119459490586,-0.43753738885066434,-0.6243164670721687,1,0.43077852797555727
0,1.4171167662872495,-0.045534437313695046,0.9685416152834293,0.8521911809417975,0.022594171813075315,0,1.4961299446632133,-0.41181602664020217,-0.48297414820062534,1.392581171757538,-0.0007384791527627642,-0.6013891658346319,-0.961390311188104,1,1.5796529678136946
0,-0.29988516002116455,-0.5576111702911727,-0.663000323049727,-0.4331378138298747,-0.44448907825631406,0,1.3107677487758007,-0.41181602664020217,0.5571807957916743,0.9266889021048603,1.1734189059154758,0.8139769560766663,0.18138787153523872,1,0.509281835116753
1,-0.9083220813246466,0.368168931764502,-0.5620528118163597,0.11448345756944393,-0.8813591277359799,0,-1.6449571092170432,1.3618196197240602,0.45437407245664724,-0.1535253529408637,-0.6499527572211445,0.5609664198579513,0.4449359443133774,0,-1.1387561243515565
1,-1.414852938126234,-2.548051102811394,-2.8161395295367875,-1.3881935697120067,-1.9584707086258584,1,-1.3001742246108499,-0.41181602664020217,-0.3326564044806791,0.018788832823993146,-0.021701697138465394,-0.8236134385352546,-0.7212960180536265,1,-0.12743425128872474
0,2.0248109485860994,0.08913767604720413,2.1961814177576207,1.8165499661544033,1.5325697459309293,0,-0.39503507582679703,-1.2986338498223333,0.2855868558561363,-1.7647883251949568,-0.1128369273643765,-1.1968724637364356,-0.36244345330849576,1,-0.1981642282090387
1,-0.08352782133779113,-0.7391571333463405,-0.1448613222504523,-0.3897564179661334,0.8615487688054354,0,-1.3736568621774197,-1.2986338498223333,-0.2413498288566165,0.17600081267101764,-0.5606792179449286,0.23601155746639055,0.047307958436432325,0,-0.6997819588222718
1,-0.30846535752126186,-1.101400570468819,-1.3375880905585795,-0.7823421381551093,-1.3969883569834392,1,0.7506398362314812,-0.41181602664020217,0.22809874262979227,-1.525841734217796,1.1953028395993495,-0.46568273609621813,0.2209050668404322,0,0.011438509248363177
1,0.7893764051275556,0.39055946582252216,-0.1522844106937307,-1.3546097327122981,-0.4931113994967911,0,-1.4377254778216346,0.47500179654192903,0.3460736110059253,-1.1713661843935534,-0.5729311030574246,-0.5462841414071202,-0.0253153297301884,0,-0.8157032171749726
0,0.35316569575721085,1.1398116140550996,0.7646229459038759,0.04414481398210969,0.4392852107377574,0,-0.6067484707686441,-1.2986338498223333,-1.6320345072904845,-0.9331676027591687,-0.24779714312411633,-0.8022695003964496,-0.3556967717421152,1,-0.19283662597203946
1,0.5583519612851463,-0.5596457980653678,0.3671365271172457,-0.012304028907794732,0.8799651760236011,0,-0.5039998265671766,0.47500179654192903,0.6049203399612887,-0.7524100027122936,0.4444480300325991,0.49942115375592755,0.6869379553939456,0,-0.8115280971310244
0,1.121855971026236,0.8012231814790535,1.1695729648496564,-0.4382233182206818,1.4028181823303056,0,-0.4466390944974658,-1.2986338498223333,-1.2455274668721852,0.2674113414601112,0.702311934600868,-0.44783555351512977,-0.5128429372507626,1,0.15215465172312184
0,0.6495916753826076,1.0389894772060737,1.0248194541685907,-0.019042451521600237,0.9455270959903973,0,0.3207478104090067,-1.2986338498223333,-0.33261560357593983,0.24842028374532335,-0.274669761184242,-0.8083145118292828,-0.7829643061599256,1,0.7037491707383599
1,1.3526512072432797,-0.3283197380151284,0.7372638997933728,0.35679737139467976,0.2578478838629121,0,-0.6444485331691142,1.3618196197240602,1.4845554660688633,0.6378392411649567,0.4857214999793556,1.863999164000713,1.0705432492381592,0,-1.1031242869471256
1,-0.9657819113293105,0.47166937306258383,-2.2213522386818063,-2.0047727820319676,-2.752359061996063,1,1.8675369569924374,-0.41181602664020217,0.10644423357879555,-0.0064746928047844056,-1.113585951786293,1.9098180543100376,1.441511113141494,1,-0.22048939640428486
1,1.5583289604029327,-0.338737283153664,-0.24031575107590944,-0.7191999829932916,-1.6351078652753732,0,-1.015929017240876,0.47500179654192903,-0.1062997228064559,-0.6193539096679112,1.174194514306286,0.6271297938398422,0.7264872016109761,1,-1.0683350201034787
1,-0.8143231145889843,-0.05215383323788436,-0.605306338254624,0.18561926923423247,-0.7618287637602409,0,1.0920609938371775,-0.41181602664020217,-0.8982262893410311,-0.9516413649289704,-2.6245142469107483,0.387222264714676,0.694662395545759,0,-0.08812387398845638
0,0.48364965705548485,2.0735236770536694,1.7024513820825489,0.7668044616343388,1.1832717540292221,0,1.7819845046980838,0.47500179654192903,-0.3150108604907853,-0.8814377440324458,-0.16896688092712298,1.2578094484221496,1.4144452120886408,1,-0.2345380653965287
0,-0.890953566184048,0.8085583600893282,1.053624254764077,2.431717161967329,0.7937192399399566,0,-1.64373572826733,-1.2986338498223333,0.22620159399002643,0.69661036492071,0.8729766845405649,0.45852527608399274,0.011687079219858794,1,-0.746172063256835
0,2.3103720038462257,0.6815197480731591,2.0172017899396204,1.0307939024259616,0.8433873687215068,0,0.14816666616929314,-1.2986338498223333,0.11154234060510614,-0.15951966173868157,0.797307318033225,-0.7886480149004432,-0.6337531731178233,1,0.45252582868896046
0,-0.2693781141857266,1.130649057845241,0.13154956025495526,-0.032915014253123376,-0.4236659688484853,0,-0.915201690311199,-1.2986338498223333,1.5614327320388846,0.9510777420933104,0.28744891022633673,0.6222663966091817,0.034898567550590044,1,-0.40200713699597107
0,0.6417712633179234,0.277013644459554,0.9361248538957075,0.11654446207736474,1.3601859927776039,0,-0.9030423749322485,1.8052285313151257,0.5289482306098149,0.28611131377203974,0.42544393055319696,-0.48472156579711556,-0.5473941775039325,1,-0.03068139100098158
0,-0.739308102083745,0.8128126543583766,0.45215013296686046,-0.49048811529892733,1.879872382874927,0,1.283507170537033,-0.41181602664020217,-0.9427231339514005,-1.249128144670636,1.7554266614425111,-0.8702899081892627,-0.2836649114596624,1,0.5957430053590291
1,0.2738471726471516,-1.209943090285263,-0.24680389572799216,0.2085558879979726,-0.010471992964076983,0,-0.6819952254271826,-0.41181602664020217,1.2096008361531385,-0.9095301931277225,-1.1714297730181538,1.4584394063668498,1.6067587132880397,1,-1.498724923199402
1,0.9216487351229018,0.30211567762683406,-0.15389710517075436,-0.9034370947262463,-1.0372557562801203,0,-1.0913355224673615,0.47500179654192903,1.3508911905281995,-0.025289283551376582,0.6779984132069388,1.521942748423245,1.1457139395171396,0,-1.3765991790461969
0,-0.2861001723034613,-0.7403855383444992,-0.05949191995239283,0.6002724293578452,0.36104879882346275,0,1.164005580980725,1.3618196197240602,0.060425330008520226,2.38364328862966,1.0162080638990252,-1.2377332230570661,-1.6000112245557245,1,2.1758224111912017
1,-0.5922355962654388,0.30286012586641026,-0.670421472857076,-0.8742891821537726,-0.5259957020378908,0,-0.6434853337400365,1.3618196197240602,-1.0772241048267488,-0.25411985992214553,-0.1663046110875183,0.5921505655166566,0.5169802253317684,0,-0.7327866290953592
1,0.16431065557785937,0.8083311751031874,0.40190071954275824,-0.5497106339272921,0.6211943562146999,0,-1.5547405718934562,1.3618196197240602,-0.17560657665178145,0.40649769089167437,-0.12716495434354033,0.5210387190885841,0.1718693051434356,0,-0.854398667433323
1,-1.4194125616655413,-0.490267556929573,-1.3094912639633738,0.18916852281298926,-1.483400509139478,1,-1.3199683041145776,-0.41181602664020217,1.6617822796732946,-0.1549913599228851,-0.6060659287595674,1.6699976976403526,1.333843231144089,1,-1.6171450591427226
0,-1.052041273694383,-0.5582209469053785,0.43177822037024965,0.9773520125159356,2.16280972435822,0,0.25601979721899115,-0.41181602664020217,-1.2634912960886355,-0.531503932090477,-1.1450524893783025,-1.9902941228674138,-1.504062649656224,0,1.0368244567209866
1,-0.9003787123700361,-1.109937074638567,-1.26366344758125,-0.8611803543644643,-0.3267866617283882,1,-0.8071448493311388,-0.41181602664020217,1.5595828679355774,-0.432100115252911,-0.4808924819410576,2.774974157160361,2.4052941869419664,0,-2.1146635779473946
1,-0.22921923253855334,-0.46025850234423504,-0.3561908078050905,0.7286320310734237,-0.9616135586707312,0,0.1839322127482233,-0.41181602664020217,1.5013920419424163,-0.40807751787392293,-0.3059776651921961,1.4001669730260569,1.256489027505391,0,-0.8682444137007668
1,-0.07370806654203108,-0.13386499333446505,-1.0617362487788555,-0.8089735484126812,-1.9103643065855596,1,-1.4545774909295008,1.8052285313151257,1.176931521092018,-0.2610026991395813,0.32701536341389,0.3812649683659226,0.34937362115499915,1,-0.9911607925606899
0,0.925376000132705,0.5322591932756313,1.1562571069748302,1.3207524540363238,0.11576090311234342,0,0.4493047634215401,-0.41181602664020217,-0.943111265772768,-0.9898578691836316,-0.1675886877184152,-2.165602413242111,-1.5330874734946114,0,1.0454232107075005
0,0.005157989539084935,0.9217837330453519,0.590931416176556,0.21998757547332348,0.45786950430632484,0,-0.1886553491898188,-1.2986338498223333,-0.2605801165508283,0.7792615080829075,0.1298959979368901,-2.84525110745988,-2.4225180516284324,0,1.8309085877460871
0,0.08137977423785409,-0.45855945894343414,-0.18462959500390025,-0.30707529612957796,0.16000004732361403,0,0.2462221739484404,-0.41181602664020217,-0.7099526940597747,-0.6497257939894544,-1.1458249491573942,-1.2067262694720537,-0.8098248860809669,0,0.5420648146974026
1,0.6302710336215911,0.1737765381677558,-0.27298412852197795,-1.2020800826737121,-0.5516980206783535,0,-0.39031611495940277,1.3618196197240602,0.7427261511259342,-0.5315755753895062,-0.5523375060376966,-0.4470191938656816,-0.21536820352704775,0,-0.1361652388554764
1,-0.44524472414157007,-1.2947575325878151,-0.19102771169149738,2.461001663074803,-1.1122607398241697,0,-0.6450710754805751,0.47500179654192903,0.36047282297201205,-0.46351020946418,-1.1959855615122665,1.0268784805359972,0.9786085597771819,1,-1.0619976675279275
0,-0.4599956326060001,1.5748362421477642,0.0945596305820785,-0.637307721321952,-0.12382022779959027,0,1.067857740365569,-1.2986338498223333,-0.565761710708852,-1.24920039858303,1.5471522422448267,-1.045022101138838,-0.4424305438386876,1,0.5949441927825588
1,-1.1960943441396599,-1.7098573055868787,-1.8021229197263924,-0.05239930759007038,-1.6411045080567188,1,-0.518612507962667,1.3618196197240602,1.1579882308839669,0.294776669591934,-0.9981301244553936,0.9474175864071842,0.5433367063694666,0,-0.6605955354430278
0,-0.6778131926272358,1.1077050040283845,0.6813741892886362,0.9205356664923232,0.7006026575122999,0,0.3077900385582766,-1.2986338498223333,-0.2858647484022062,0.7425014207706568,1.9898283577016138,-0.7103779574487529,-0.85870373190954,0,0.8364033976378622
1,-0.5287613133153848,-1.232567835926601,-1.2708810780840405,-1.2400286869016115,-0.32185010825255606,1,1.6358432430756789,1.3618196197240602,0.8723714451728115,-0.7921339012759582,-1.1940611859013348,-0.23376805419391664,0.07687116784849865,0,0.5777314076559553
1,-0.4762369449450523,-0.4325003719374802,-1.0164149018955058,-0.9477403828724799,-0.8065297664012834,1,-0.1514095824930068,0.47500179654192903,0.4577144211244227,-1.619114962889813,-1.2945328008669432,0.3488676883667821,1.0448271142572763,0,-0.9037079089994408
0,1.4704782192737649,0.3220926326362107,0.8990154818381307,1.429063326653366,-1.2078127216862318,0,0.21026071038465025,-0.41181602664020217,0.029856644706257776,0.17856775120306762,0.3718074969248256,-0.40160761137197587,-0.44656370344253427,1,0.3948658161026353
1,-0.1281693581005029,0.8300805262520619,-0.6544052229292873,-2.7591862639174836,0.6302675433559422,0,-1.0638428210540034,-1.2986338498223333,-0.20859048807817995,-0.2777072283019316,-0.5922552042752389,-0.6558440567488155,-0.4848488506423847,1,-0.2296426676258067
0,0.8292882702888015,0.41304537689223886,1.212738703897461,0.7215817237964891,1.1309893836881364,0,-2.3808985704302508,-1.2986338498223333,-0.21018345414121467,-1.4823447078547314,2.605436442393194,0.030298782908134828,0.6628241367210267,1,-1.700624742545685
1,2.0495513577412576,-0.42485202519926607,0.9881218159157463,0.4310363493743674,0.06964933546058524,0,-0.80471720488956,-0.41181602664020217,1.8227920733469145,0.3049967366686535,0.5035642114263034,-1.7274365290073668,-1.50172426097552,1,0.726035152188947
1,-0.19288757609036125,1.447244903981272,0.3081246375940019,-0.2346788885352357,-0.15446559857603898,0,-2.045928282579962,0.47500179654192903,-0.3945069651007186,0.17311737583047185,-0.9913826080005563,-0.028078803613741193,-0.15577218955383332,0,-0.8622511080808548
1,0.29553594883068846,-0.8126386988116417,-1.064870901857309,0.1590930133752631,-2.6822246548428437,1,-2.6167501996402978,-1.2986338498223333,0.7412849926650469,-1.4119147598023067,-2.091645244820789,0.0822543099095031,0.671548556810137,0,-1.8114545465447796
1,0.5884778761806677,0.8631689176928544,0.016261867702578352,-1.7693531888393268,0.1715236611167834,0,-0.4042071579410999,1.3618196197240602,0.7921628742718304,-1.8020790324392348,0.4142083815105144,-0.11404999117859103,0.7104208210628387,0,-0.8303243012006065
0,-0.19770110282256445,-0.2266701298430867,0.056815918368036025,0.20685092053125093,0.43689804265050575,0,-0.6300899637854283,-1.2986338498223333,-2.7547391623279975,-0.7239266220122191,-0.45688112245891666,-0.1713911488286954,0.09956492788726042,0,-0.4787293424097356
0,0.825806875982491,-1.2353550549532433,-0.6539611431806351,-1.7002756720665955,0.09536636890879617,0,0.8505467524801252,1.3618196197240602,-0.6778365762590972,1.4241120129361107,1.0214765332427016,0.7998857712168603,-0.01153563729511745,1,0.4998504794032983
0,0.7341987034360934,0.6947772548079639,0.6211333400473926,0.058297716195640156,-0.013195066991286988,0,-0.17358879628944787,-0.41181602664020217,-0.525827230702397,0.3326526183173495,2.1565080227553777,-0.23291245366847205,-0.37143531407643,0,0.18234077045462013
0,1.5250053165489907,0.7302067510733921,1.3854323059234788,0.6180045977473346,0.478214950602912,0,1.481192599837658,0.47500179654192903,-0.5793506674121982,0.3523498035791478,2.2249886560685606,-0.3892242381853619,-0.4970331309989704,1,1.0438978578823572
1,0.04341859146719007,-1.2879026572468792,-0.49575217177154385,0.25972888562907726,-0.3743271996380397,0,-1.14089683705038,1.3618196197240602,0.8183028002310856,-1.605715630720136,-1.322557368049168,0.6821090230723222,1.3532270095613113,0,-1.5447881412020308
1,-2.6196932872355307,-0.49189704528183686,-1.9324449635240588,-1.0525499732142842,0.44732917691530716,1,0.6107712464891263,1.3618196197240602,1.8025026871685996,-0.4145660905111026,-0.21167683853333144,-0.08572460290124363,0.03559863867305294,1,0.16815715165386297
1,0.37547988746251126,-0.8074177321990026,-0.0889962540053792,0.35142157677955904,-0.2654771375741775,0,-1.2645731553372208,0.47500179654192903,1.556130080066477,0.27248917791928,-0.632636594792153,-0.49124697702638326,-0.5477993564869984,0,-0.19953529728118943
0,-0.23171572549315345,1.186066109206766,0.05579746320585538,-1.1985799106207238,0.44178647857112935,0,-1.072352963423718,-1.2986338498223333,-0.8299445855563079,-0.8401205786510357,-1.1100582250683126,-1.1354382464761228,-0.6814901321614478,1,-0.18291582643262988
0,1.8719611577409785,0.08132139964401873,1.9395290810202208,1.1143828492708874,1.7378217975386892,0,1.3830486563756925,0.47500179654192903,0.6021594018841856,-0.23805146717163825,-0.290716020666529,0.16114917871232656,0.16105970654218427,0,0.4548431124662973
0,0.5596843500090657,-0.27229387056163423,1.133519829501693,0.42601578775968957,2.2732274553933225,0,0.6999691114595318,-0.41181602664020217,-2.7337315186245403,1.2357727091546882,-0.540506014684334,-0.42819919373611043,-0.7989547986689973,0,1.0517563660390385
1,-0.30423753693184613,-0.29005519236811755,-0.9847926740074242,-1.1240321732519902,-0.9121543305608857,1,-1.0394287735189536,0.47500179654192903,-0.25516914133408714,-1.5085332327583483,-0.42299286216862025,1.1528939395331848,1.7315400263289693,1,-1.726314901030509
1,1.107508332069348,-0.7991514936945009,0.3057413979648103,0.0955231848809646,0.12826792417877772,0,0.13674449257903587,1.8052285313151257,0.5546769187357001,-0.7813369892655846,0.03536167405173841,1.6022780979971354,1.6497260312348627,1,-1.151180966186719
1,-0.44589342028563705,-0.6970132788712462,-1.0904325754240198,-0.29647521586122466,-1.4398932881153736,1,-0.018808347002088,1.3618196197240602,0.016218278849844017,-0.46092628186144613,-0.8005767889574872,0.4081948407864914,0.464702466465452,0,-0.42095589292812435
0,-1.6279672825849434,-0.3689092302235767,-0.5924009971079712,-0.9323743197018209,1.802914358825123,0,0.26431156983547965,-0.41181602664020217,-0.8441354454208839,1.3092719698611768,-0.47062664331023674,-0.1426485390473633,-0.6222353411648974,0,0.7174288617131757
0,-1.408642345577773,0.7901198567299643,0.812158734624189,2.2144473865176044,1.0377804566956421,0,-1.6805630750476117,0.47500179654192903,1.029105893088245,0.6366006983941073,1.3438750786666551,0.08561404763766368,-0.2405235169444603,0,-0.5755781603442551
1,-2.0548408536831135,-0.23808261514933188,-1.3911603301843543,-0.36305413276954407,-0.5797402212837178,1,-0.5014354106669374,-0.41181602664020217,-0.23910929767486577,0.1916771847425778,0.34873681242908977,-0.09563345177829909,-0.21498183546887348,1,-0.10241470820428902
1,-0.7870389099834947,0.15658059688511508,-0.41560101881644157,0.0005959984389701958,-0.2968086608217876,0,0.9669016101741451,-0.41181602664020217,-0.14545159611435185,-0.6989477456713076,-0.20766362235316016,0.6502196446844596,0.7876504747220977,1,-0.19567973170736908
0,0.5442226160391599,0.6797475750801617,0.5371655608604637,-0.48283702370635206,0.5663400718444656,0,0.9207075625104668,1.3618196197240602,-0.4656534795358625,0.9109086340358591,-0.1366920049559506,-0.6675801221510556,-0.8760964276865967,1,1.1617851589839807
0,0.3412638077677582,-0.19965172371995454,-0.013993763787077201,-0.6747652993040062,0.4007152353878585,0,-0.20179310190401764,-0.41181602664020217,-0.5747558421258108,0.3659165047565096,1.1578057525971233,-1.1096892302489247,-1.0477890952464726,0,0.6789371927042436
0,1.8494433853276024,-0.27856881723075105,1.537711796520845,0.6919911010189737,1.448210563402655,0,1.5368258861436723,-1.2986338498223333,-0.8707539098019308,0.2072911901552171,-1.1151242085162423,-0.8924307020502256,-0.8348461120556031,1,1.2976322637103195
0,-0.22772698523758533,-0.6116263194970984,-0.07390438321902981,-0.19883324565477362,0.9223266564379154,0,0.8321403871413532,-0.41181602664020217,0.9809512949200898,0.21527963761963886,0.5530613713034417,-1.153366828499598,-1.0382284976516425,0,1.1226574218389689
1,-0.6172216719633926,-0.4342920196287538,-0.23465280868073174,-0.5131132326259896,1.1193248352179277,0,-1.2294565368114134,-0.41181602664020217,-0.1240575863681058,-0.4950046287396454,-0.2110764379104178,0.44633827847874036,0.5127815571684468,1,-1.0158381193571862
0,1.1087842363870213,0.11661914424219044,0.914037312901706,0.48044017356877844,0.4837479847480191,0,1.0125813828404289,-0.41181602664020217,-1.4907235982436489,0.6213547462780116,-0.2735928978263873,-1.0012267703840776,-1.0379335037526574,1,1.2794786810566288
1,1.1530074527479794,-2.2629932548754415,-1.3559254868968122,-1.590598425650681,-1.3377835491741465,1,-0.6377729750944781,-0.41181602664020217,-0.5128487963899407,0.10668795925228626,-1.5721750596320305,0.3623152397453303,0.17378241953589377,0,-0.4582213734394221
0,0.3864029929734951,0.9117838587297638,1.4216180273836319,0.2743546883466519,2.230918052468128,0,-0.6049073938415566,-0.41181602664020217,0.4044336010829823,1.727388179037079,0.8371919601366345,0.4574922684546757,-0.3426784712459041,1,0.13981292988082117
1,-0.3568330915122429,-0.04814064577585125,-0.3176120112062886,0.025441271532635253,-0.3999425631226487,0,1.5039363711253375,0.47500179654192903,1.6271914463415476,0.599274152197979,0.1021195275362876,0.694082204825021,0.22325171851551845,1,0.5378860435450922
1,-0.017964482392360585,-1.0006044413153885,0.3632561845259651,1.1087073519423551,0.9425461908645478,0,-0.22832094429476718,1.3618196197240602,-1.3085927019991463,-0.6209406351568473,-0.14592171305580476,0.5055064897167114,0.624711491774061,1,-0.6358293064552509
1,-1.1764041993839582,-0.33743148547142604,-1.512023710226659,-0.9687532288704005,-1.3492871251527099,1,-0.41257874134422096,-0.41181602664020217,1.3042425153337818,-2.2466185386890967,1.079546679858128,-0.024410437949596204,1.0844865168496134,0,-1.0596145107723447
1,-1.290887652714547,-0.16103025115969605,-1.1441152579159988,-1.2801210551796698,-0.03976446300473193,1,-0.33975180935487403,1.8052285313151257,-0.4070553461092217,0.2894823389984134,-0.7985635091434815,1.247652319587838,0.775112907885787,1,-0.7499985304649132
